Name,ACTR2,ABCF3,RBX1,ARMC1,XIAP,RFTN1,GNL3,NUP50,DHX9,SGTA,ZADH2,COX7A2,CRAT,SMARCE1,STAT3,ERAP1,EHD4,FHL3,THBS2,PDHA1,ENSA,ANXA2,EML3,PSMD13,ARIH1,DNM1,ECI2,CDV3,CDK9,TOM1,ARHGEF6,EIF3I,SETD3,DDX60,APOA4,ABI1,VDAC2,ACTR3,UBXN7,PLIN2,PCBP1,NELFE,AMPD3,RMDN3,PEF1,ELOB,LDHD,CTBP1,TOMM6,JCHAIN,PRPF40A,NECTIN2,CLPTM1L,RPE,TLDC1,SPRYD4,PHB2,ICAM3,UBA3,EIF2D,ARL6IP4,PRDX3,SPON1,TMEM30A,PDS5B,TJP1,B4GALT1,WTAP,PRMT5,NUDT16L1,STX3,SLC39A11,DNAAF5,ACADVL,ACADSB,RACK1,FAM120A,CEACAM1,MIA2,ANG,MLYCD,CHMP2A,CMBL,CFHR5,CASP6,BOD1L1,RPRD2,NT5C,DOCK7,RUFY1,CHID1,ABCB1,PUF60,PSMD1,PGAM5,HDHD5,GALNT3,LACTB,IDH1,RCC1L
05CO041,0.006,0.09699999999999999,-0.022000000000000002,-0.7240000000000001,0.0795,-0.40299999999999997,1.127,1.035,0.428,0.1469,-0.75,0.09,-0.752,0.0124,-0.3503,0.0608,-0.3817,-0.1881,0.308,-0.7440000000000001,-0.4351,-0.2999,-0.0676,0.3581,-0.4453,-0.2916,-0.213,0.13,0.7390000000000001,-0.287,-0.22,0.624,0.3173,0.4556,-1.2226,-0.2471,-0.3013,0.21600000000000003,-0.0666,0.1909,0.39399999999999996,0.012,0.475,0.521,-0.7482,-0.0293,-1.0338,0.0197,-0.1018,-0.613,0.7959999999999999,0.019,-0.032,-0.4207,-0.045,-0.562,0.195,0.586,-0.664,0.045,0.943,-0.1605,-1.482,-0.08199999999999999,-0.32799999999999996,-0.2926,0.759,0.752,-0.0095,-0.2907,0.068,0.078,0.071,-0.648,-0.5015,0.6518,0.1108,-0.5609,0.2209,-1.2093,-0.6733,-1.2919999999999998,-1.268,0.40700000000000003,-0.83,0.345,-0.2184,-0.754,-0.1531,-0.0328,-0.4984,-0.537,0.593,0.4293,1.2429999999999999,-0.0429,0.41,0.40399999999999997,-0.4201,0.6315
05CO044,0.37799999999999995,0.0963,-0.324,-0.152,0.021,-0.2845,0.607,0.696,0.637,0.031,-0.6459999999999999,-0.9329999999999999,-0.2077,-0.0615,-0.3065,-0.6634,0.002,-0.0782,1.724,-0.644,-1.102,0.81,0.267,0.5720000000000001,-0.3132,0.0711,-0.478,-0.228,0.7020000000000001,0.2475,1.2329999999999999,0.2524,-0.1683,-0.2458,0.14400000000000002,-0.4409,0.7964,0.3348,-0.075,1.37,0.262,-0.022000000000000002,1.57,0.2727,-0.7170000000000001,0.2051,-0.603,0.557,1.1740000000000002,-2.45,-0.0527,0.2905,-0.5215,-0.113,0.9840000000000001,-0.2018,0.4878,2.088,-0.096,-0.0799,-0.057999999999999996,-0.4626,0.391,0.77,0.0218,-0.57,0.3449,0.3444,0.2193,-0.624,0.763,0.0585,0.43799999999999994,-0.3432,-0.2269,0.5041,-0.043,0.8009999999999999,-0.1514,0.446,-0.3968,0.16699999999999998,-1.186,1.218,0.1803,0.084,-0.046,-0.2692,0.4437,0.2188,-0.31,-0.6629999999999999,0.435,0.4816,0.3861,0.111,0.368,0.0326,-0.233,0.6829999999999999
05CO045,0.07200000000000001,0.0739,-0.043,-0.1346,0.3998,0.6051,0.9359999999999999,0.045,0.499,0.28600000000000003,-0.743,-0.5514,-0.175,0.1387,-0.065,0.179,-0.2602,0.2931,2.0505,-0.1277,-0.2561,-0.2962,0.1447,0.1972,0.1821,0.1781,-0.8809999999999999,-0.0623,0.2072,0.0453,-0.0671,0.324,-0.0691,-0.10099999999999999,-1.6863,-0.2009,0.1698,0.0868,-0.26,0.304,0.028999999999999998,0.1772,0.3838,0.324,-0.1711,0.0568,-1.6909999999999998,0.155,-0.221,-2.003,0.3884,-0.0609,-0.0322,-0.445,0.287,-0.3569,0.0693,0.22899999999999998,-0.1068,-0.2242,0.4062,0.1409,-0.8009999999999999,0.22399999999999998,0.2138,-0.2545,-0.064,0.23800000000000002,-0.2956,-0.1671,-0.10300000000000001,-0.0717,0.6378,-0.67,0.008,0.34600000000000003,-0.0226,-0.3799,-0.0409,-0.687,-0.0885,-0.063,-1.807,-0.4016,-0.292,0.4096,0.1609,-0.57,-0.1777,0.0455,-0.011000000000000001,-0.139,0.2111,0.0632,0.682,0.0851,-0.2343,0.172,-0.4989,0.445
05CO047,-0.14400000000000002,0.634,-0.2547,-0.7612,-0.5429999999999999,-0.134,1.162,0.025,0.636,0.4559,-0.7240000000000001,-0.4455,1.137,0.802,-0.033,0.4025,-0.0172,-0.7390000000000001,1.3233,0.084,-1.6580000000000001,0.4182,-0.195,0.499,-0.315,0.043,-0.5870000000000001,-0.909,0.465,-0.4198,-0.735,0.1476,-0.13699999999999998,0.2657,-1.901,0.026000000000000002,-0.7859999999999999,-0.1051,0.2605,1.4569999999999999,0.1736,0.878,0.141,0.912,-0.306,-0.005,-1.271,-1.067,-0.1722,-2.4992,1.196,-0.124,-0.51,-0.775,-0.5817,0.159,0.9520000000000001,-1.347,-0.055999999999999994,-0.3341,0.096,-0.7455,-3.04,-0.434,-0.2272,-0.128,0.9470000000000001,0.1749,0.8190000000000001,0.077,0.5765,-0.764,0.09,-0.7759999999999999,-0.7769,1.0590000000000002,0.375,-1.34,0.019,-1.2670000000000001,0.0048,-0.992,-0.9743,-1.2990000000000002,0.847,0.0191,0.32299999999999995,-1.037,-0.2854,-0.0133,-0.133,0.319,0.8009999999999999,0.5167,1.345,-0.2496,1.135,0.3192,0.67,0.145
05CO048,-0.0497,0.038,-0.521,0.23399999999999999,0.0892,-0.6836,1.3869999999999998,0.222,0.78,-0.4038,-0.4121,-0.909,-0.301,0.115,-0.109,-0.3188,-0.975,-0.508,2.543,-0.0868,-0.5784,-0.12300000000000001,0.4872,0.2868,0.535,-0.706,-1.021,-1.4279,1.087,0.0255,-0.653,0.182,-0.4804,0.376,-1.305,0.1,0.1532,0.0319,0.3646,1.4680000000000002,0.031,0.305,0.599,0.35700000000000004,-0.2361,-0.5106,-1.3330000000000002,-0.7333,-0.318,-2.4459999999999997,0.628,0.41600000000000004,-0.429,-0.316,0.1824,-0.78,0.276,0.5820000000000001,0.1919,0.6239,0.16699999999999998,-0.1196,-1.258,0.61,0.32,0.37799999999999995,0.9570000000000001,0.444,-0.2158,-0.0286,-0.3535,0.4249,0.75,-0.239,-0.003,0.4355,0.1962,-0.884,-0.0959,-0.264,-0.1615,-0.1912,-0.289,-0.8156,-1.6540000000000001,0.17300000000000001,0.9540000000000001,-0.883,0.2427,0.1056,-0.039,-0.247,0.31,0.512,0.594,-0.038,0.7839,0.1583,-0.9490000000000001,0.488
05CO049,-0.0846,0.016,0.529,0.2228,-0.3832,0.0426,0.6409999999999999,0.1791,-0.008,-0.081,-0.055,-0.62,-0.469,0.1924,0.1524,-0.17800000000000002,-0.205,0.249,1.057,-0.10300000000000001,-0.434,-0.2026,0.2532,0.16,-0.0967,-0.0862,-0.245,-0.44,-0.0846,0.0665,0.066,0.14300000000000002,-0.3775,0.051,-1.2608,-0.217,-0.128,-0.1697,0.2742,0.6893,-0.1223,0.0977,0.183,0.2551,-0.2152,0.335,-0.552,0.086,-0.331,-1.8319999999999999,-0.308,-0.0719,0.4715,-0.731,-0.327,-0.647,-0.08900000000000001,0.28600000000000003,0.044000000000000004,0.0261,-0.6207,-0.303,-0.813,0.1,0.0034,-0.065,-0.3758,-0.0817,-0.0087,0.054000000000000006,0.3014,0.276,0.5870000000000001,-0.72,-0.5537,-0.3748,-0.1947,-0.2067,-0.11,-0.3989,-0.207,-0.746,-0.26899999999999996,-0.65,-1.124,-0.1104,-0.02,-0.298,0.0689,0.0035,-0.6057,-0.054000000000000006,0.231,0.027999999999999997,0.2732,0.1758,0.247,-0.431,-0.902,0.2387
05CO050,0.0017,0.1871,0.2924,-0.1263,0.155,-1.0070000000000001,0.9059999999999999,0.8815,0.775,0.774,-0.5979,0.131,0.121,0.4436,-0.39899999999999997,0.29,-0.639,-0.8140000000000001,1.03,-0.8391,-0.48700000000000004,-1.062,-0.732,0.698,-0.49700000000000005,-0.107,-0.7879999999999999,-0.063,0.65,0.0916,-0.7090000000000001,0.655,0.4051,-0.872,-1.776,-0.040999999999999995,0.1562,0.0687,0.2399,0.511,0.2054,-0.0789,0.41,-0.1135,-0.2792,-0.05,-0.7929999999999999,-0.8270000000000001,0.527,-2.71,0.9670000000000001,0.0581,-0.1634,-0.764,0.018000000000000002,-0.7859999999999999,0.2923,-0.0175,-0.0459,0.37,0.4993,-0.156,-1.556,0.175,-0.076,-0.0835,0.919,0.040999999999999995,0.6579999999999999,-0.4774,0.2141,-0.615,-0.052000000000000005,-1.197,-0.48200000000000004,0.851,0.467,-0.31,-0.0266,-1.455,-0.843,-0.5128,-0.965,-0.19399999999999998,0.04,0.312,0.6422,-0.6409999999999999,0.3007,-0.027999999999999997,-0.995,-0.8549,0.5429999999999999,0.5524,0.3077,-0.1273,0.4026,-0.3439,-0.066,0.005
05CO053,0.1712,0.2222,-0.1832,-0.2573,0.2703,-0.2862,1.318,0.71,0.504,0.4215,-0.883,-0.3767,-1.113,0.1892,0.141,0.1424,-0.2753,0.14400000000000002,-0.23800000000000002,-0.604,-0.9539,-0.213,0.098,0.3344,-0.2523,-0.0354,-0.69,0.179,0.63,0.0271,-0.3451,0.6326,0.6053,-0.513,-2.255,-0.0117,0.0522,0.1827,-0.0638,0.10099999999999999,0.493,0.528,-0.389,0.337,-0.3533,0.168,-1.579,0.019,-0.14300000000000002,-3.15,0.452,0.0447,-0.1648,0.07200000000000001,-0.1523,-0.0642,0.2013,-0.057999999999999996,-0.2308,-0.413,-0.131,-0.3343,-1.551,0.2636,-0.2539,-0.2669,0.8370000000000001,1.197,0.67,-0.451,0.626,-0.0708,0.06,-0.5147,-0.179,0.873,0.3981,-0.5974,0.522,-1.1320000000000001,-0.449,0.035,-0.915,-0.7375,0.0451,-0.085,0.0184,-0.3424,0.067,-0.0948,-0.718,0.06,0.344,0.4538,0.924,0.0631,1.455,-0.0164,0.3307,0.509
05CO054,-0.1008,0.1436,-0.3149,-0.628,0.023,-0.4468,0.593,0.672,0.4466,0.495,-0.597,-0.021,-0.0637,0.3936,-0.631,-0.048,-0.596,-0.9277,-1.32,-0.06,0.4853,-0.604,-0.2296,-0.085,-0.596,-0.4929,-0.732,0.742,0.0121,-0.3223,-0.295,0.4961,-0.006,0.146,-2.276,0.302,0.1434,-0.2225,-0.5516,-0.105,0.311,0.597,0.157,-0.126,-1.003,-0.021,-0.883,0.419,0.127,-0.611,0.818,0.2163,-0.1613,-0.696,0.6801,-0.324,-0.2585,0.3447,-0.43,-0.3581,0.1833,-0.0441,-1.732,-0.5184,0.0593,-0.6809999999999999,0.425,0.634,0.2057,-0.7190000000000001,-0.249,0.45799999999999996,-0.01,-0.474,0.2495,0.57,-0.322,-0.3017,0.2845,-1.751,-0.6659999999999999,-1.091,-1.7530000000000001,-1.115,0.1728,0.23,0.1498,-0.3522,-0.1223,-0.0724,-0.335,-0.629,0.59,0.2307,0.764,0.177,1.129,-0.0476,0.37799999999999995,0.679
06CO001,0.2975,0.0203,0.0703,0.262,-0.45299999999999996,-0.105,1.298,0.2112,0.643,0.4068,-0.534,-0.305,1.1455,0.48100000000000004,-0.14300000000000002,-0.1284,-0.565,0.282,0.924,0.3247,-0.6990000000000001,0.0553,-0.3045,0.384,-1.273,-0.5476,-0.6685,-0.3313,0.6829999999999999,0.1882,-1.032,-0.1082,-0.888,-0.94,-1.197,-0.1545,0.42200000000000004,0.292,0.008,2.048,0.2802,0.094,0.3207,0.5216,-0.1487,-0.026000000000000002,-1.851,-0.6112,-0.0223,-3.33,0.657,0.0055,-0.5622,-0.48200000000000004,0.213,-0.066,0.7879999999999999,-0.805,-0.075,-0.508,0.129,0.746,-1.258,0.38799999999999996,0.43799999999999994,0.02,1.297,-0.6609999999999999,-0.24100000000000002,0.2449,1.117,0.7813,0.65,-0.395,0.0787,0.584,-0.0678,-0.529,-0.289,-0.5329999999999999,0.562,-0.6636,-0.6759999999999999,-0.073,0.358,-0.2914,0.2217,-0.642,0.1171,0.0243,-0.655,1.5590000000000002,0.785,0.1104,0.223,0.6431,0.63,-0.0108,0.08900000000000001,0.914
06CO002,0.2447,0.2123,-0.016,0.3696,-0.055999999999999994,0.536,0.41700000000000004,0.466,0.8079999999999999,-0.1219,-0.4858,0.0901,-0.695,0.409,0.3228,-0.032,0.047,0.9179999999999999,2.336,-0.27399999999999997,-1.079,0.271,0.374,0.47200000000000003,0.3074,-0.3208,-0.961,-0.3786,0.033,0.8029999999999999,-0.08900000000000001,0.0285,0.2613,-0.306,-1.3619999999999999,-0.3363,0.0831,0.165,0.2088,0.8697,0.1395,0.856,0.41600000000000004,0.718,0.0058,-0.5056,-2.017,0.2228,0.2348,-2.8939999999999997,0.6509999999999999,-0.0521,0.1268,-0.38799999999999996,0.5139,0.179,0.461,0.046,0.1395,-0.1865,-0.335,0.027000000000000003,-1.5590000000000002,-0.3904,-0.0146,-0.26899999999999996,-0.114,0.3371,0.249,0.1652,0.0405,-0.7390000000000001,0.204,-0.27399999999999997,-0.2175,0.3796,-0.2696,-0.1933,-0.129,-0.3671,0.1769,0.1622,-1.901,0.042,-0.1977,0.3907,0.1991,-0.38299999999999995,0.2298,-0.152,-0.2252,0.608,0.46399999999999997,0.177,0.6079,0.925,-0.3557,0.32,-0.72,0.095
09CO005,0.0258,0.0669,-0.0347,0.517,-0.067,0.562,0.4128,0.051,0.511,0.1191,-0.8190000000000001,-1.466,0.7171,0.26899999999999996,0.0506,0.0631,-0.643,1.026,0.493,0.0169,-0.3964,0.1969,0.055,0.2744,0.157,-0.451,-1.475,-0.23199999999999998,0.3861,0.4258,-0.0405,0.0462,-0.1683,-0.71,-1.515,0.1395,0.1718,0.001,0.467,-0.049,0.2611,0.435,0.018000000000000002,0.436,0.42700000000000005,-0.1328,-2.596,0.524,-0.5429999999999999,-3.14,0.444,0.4112,-0.04,-0.11900000000000001,-0.1535,0.484,0.1236,-0.632,0.958,-0.098,0.062,0.057,-1.433,-0.1967,-0.0134,0.1029,-0.0709,0.3869,0.4685,0.1829,0.1196,-0.5677,-0.184,-0.037000000000000005,-0.433,0.523,-0.2206,-0.9570000000000001,-0.132,-0.581,-0.075,-0.0446,-2.9760000000000004,0.08,-0.456,-0.2231,0.3604,-0.3612,0.10800000000000001,0.1687,0.0,0.7659999999999999,0.526,0.361,0.1089,0.2354,-0.713,0.0036,-0.5429999999999999,-0.2504
09CO006,0.49200000000000005,0.2609,-0.226,-0.34,-0.3955,-0.1477,0.74,0.424,0.4766,0.467,-0.5313,0.4646,0.731,0.0892,0.2014,0.564,0.08,-0.2861,1.621,-0.049,0.237,0.0453,-0.1322,0.44299999999999995,-0.397,0.0152,-0.451,0.1422,0.58,0.5870000000000001,-0.282,0.2037,0.114,-0.0519,-1.795,0.1303,0.1921,0.3047,-0.2473,0.542,0.09,0.522,0.182,0.612,-0.084,-0.1608,-0.6859999999999999,0.0304,0.12,-0.364,0.9129999999999999,0.0814,-0.0364,0.1724,0.195,-0.319,0.0861,-0.2717,0.262,-0.556,0.331,0.2075,-0.82,-0.4126,-0.131,-0.32899999999999996,0.505,0.956,0.11699999999999999,-0.0365,-0.040999999999999995,0.0945,0.155,-0.07,0.134,0.415,-0.0037,-1.068,0.3386,-0.912,-0.2383,-0.3431,-0.758,-0.7,0.14800000000000002,-0.0679,0.3321,-0.0305,-0.1002,0.2762,0.0716,-0.941,0.498,0.2628,0.5032,0.298,1.091,0.5022,-0.237,0.645
09CO008,0.1276,0.363,-0.825,-0.045,-0.107,0.807,0.5379999999999999,0.245,0.813,0.39299999999999996,-1.216,-0.023,-0.7153,0.467,0.0894,0.48,-0.4287,-1.046,1.67,-0.447,-1.609,-0.462,0.2106,0.1243,-0.4742,-0.596,-0.493,-1.8,1.048,0.43700000000000006,-0.2472,0.2511,-0.2007,0.1792,-1.403,-0.2826,0.2392,0.2498,-0.086,0.855,-0.0699,-0.145,0.617,0.0452,-0.39,-1.319,-0.914,-0.52,0.363,-1.936,0.7738,0.1855,-1.899,-0.4116,0.5814,-0.6149,0.6559999999999999,0.3846,-0.2496,0.0646,-0.303,-0.4277,-1.8519999999999999,-0.2665,-0.075,-0.9390000000000001,0.3354,0.9740000000000001,-0.0106,0.1722,0.13699999999999998,0.5724,0.1855,-0.4232,-0.6509999999999999,0.862,0.1996,0.6784,-0.4048,-0.6609999999999999,0.021,-0.997,-1.355,-0.528,-0.667,0.613,0.365,-1.246,-0.4459,0.1371,-0.2915,0.27699999999999997,0.36700000000000005,0.452,0.42200000000000004,0.2037,0.14800000000000002,0.2033,-0.2353,0.3307
09CO011,-0.1338,-0.0339,0.3804,0.0029,0.1213,-0.353,0.4715,-0.013999999999999999,0.2525,0.2054,-0.675,-1.722,0.3405,0.281,-0.606,0.025,-0.623,0.09,-0.41,-0.126,1.205,-0.894,-0.2764,0.0404,-0.1512,-0.1829,-0.419,1.354,0.032,-0.254,-0.0352,0.1688,-0.2699,-0.54,-0.5005,-0.2318,0.1958,-0.1234,0.134,0.055999999999999994,0.1136,0.075,-0.043,-0.1946,-0.1419,1.062,-0.679,0.7879999999999999,-0.126,-0.772,0.0806,0.1636,0.2644,-0.1167,0.295,0.0291,-0.401,0.028999999999999998,0.1979,-0.0757,-0.0297,0.1767,-1.0090000000000001,-0.20800000000000002,0.0727,-0.217,0.4916,0.1069,-0.0437,-0.2098,0.0476,0.14800000000000002,0.597,-0.5111,0.3788,0.1371,-0.1869,-1.025,-0.47,-1.329,-0.24600000000000002,-0.235,-1.411,-0.5011,1.104,0.2046,0.0061,-0.5,-0.0865,0.209,0.3259,-0.1985,0.33899999999999997,0.0772,0.716,-0.2932,-0.0433,-0.4533,0.87,0.0681
09CO013,-0.1574,0.4,-0.11,-0.0968,0.179,-0.13699999999999998,1.601,0.8379,0.62,0.0076,-0.995,-0.937,0.583,0.41200000000000003,-0.597,-0.5529999999999999,-0.2873,-0.09,2.221,-0.3122,-0.623,-0.2231,-0.135,0.4486,-0.2518,-0.3612,-0.929,-0.1545,1.1012,0.0216,-1.064,0.1976,0.2267,-0.1834,-1.073,-0.368,-0.1262,-0.1235,0.897,1.27,0.3047,0.604,0.366,0.552,-0.991,0.3329,-1.093,0.3684,0.2491,-1.284,0.816,0.019,-0.6572,-0.043,-0.42100000000000004,0.325,0.168,0.179,0.09,-0.643,-0.317,-0.8190000000000001,-2.6,0.002,0.0754,-0.743,1.9709999999999999,0.521,0.4881,-0.35600000000000004,1.5830000000000002,-0.3585,0.748,-0.805,-0.1327,0.649,0.309,-0.006999999999999999,-0.2436,-0.445,0.102,-0.11599999999999999,-2.998,-0.276,0.44,0.152,0.4193,-0.792,-0.0034,-0.235,0.004,0.5565,0.511,0.3965,0.9640000000000001,0.907,0.3914,0.513,0.563,0.502
09CO014,0.4395,-0.0357,-0.0798,-0.628,-0.022000000000000002,0.321,0.915,0.485,0.46,0.0753,-0.596,-0.187,0.152,0.2989,-0.0724,0.0528,-0.524,-0.534,0.68,0.4314,-0.768,-0.597,-0.2787,0.2534,-0.1611,0.2072,-1.0363,-0.7227,0.573,0.091,0.3411,0.306,-0.379,-0.4715,-2.26,-0.0046,0.165,0.3601,0.18600000000000003,0.5955,0.486,0.507,0.42100000000000004,0.1414,-0.2443,-0.016,-2.031,-0.415,-0.3916,-2.83,0.77,-0.3627,0.4975,-0.2002,0.2763,-1.033,0.0719,-0.446,0.009000000000000001,-0.5222,-0.594,0.001,-1.517,-0.065,0.579,-0.42100000000000004,1.111,0.515,-0.35100000000000003,-0.544,0.4366,0.102,0.34700000000000003,-0.3564,-0.0297,0.3222,0.0253,-0.873,-0.134,-0.7507,-0.04,-0.8740000000000001,-1.5430000000000001,-0.1823,-0.87,0.3091,0.3046,-0.882,0.1583,0.2362,-0.04,0.179,0.3315,0.2514,1.025,0.23,0.948,0.322,-0.20800000000000002,0.1241
09CO015,-0.0539,0.39399999999999996,0.2944,-0.3272,-0.1251,0.6509999999999999,1.3419999999999999,0.718,0.521,0.2184,-0.8959999999999999,-0.12300000000000001,-0.5928,0.5329999999999999,0.013999999999999999,-0.218,-0.3493,-0.177,1.84,-0.1004,-0.625,-0.4009,-0.08199999999999999,0.17300000000000001,-0.5,0.43200000000000005,-1.002,0.022000000000000002,0.428,0.1051,-0.14400000000000002,0.528,-0.0784,-0.948,-1.357,-0.1282,-0.0806,0.0761,0.05,0.737,0.1809,0.4206,0.305,0.1232,-0.555,0.09300000000000001,-0.9620000000000001,-0.6633,0.09300000000000001,-1.104,0.711,-0.2196,-0.08800000000000001,-0.2634,-0.5582,-0.318,-0.1054,0.2801,-0.3417,0.08,-2.17,-0.0696,-2.103,-0.24600000000000002,0.5599,-0.524,1.12,0.695,-0.0486,-0.327,0.374,0.43200000000000005,0.064,-0.675,-0.599,0.449,-0.0562,-0.718,0.0226,-0.988,-0.29,-0.7240000000000001,-1.376,-0.29,-0.635,0.094,0.016,-0.843,0.002,0.085,-0.0949,-0.2204,0.818,0.1969,0.478,0.2023,0.2501,-0.151,-0.7822,0.3277
09CO018,0.2055,-0.057,0.08,-0.205,-1.125,-0.507,1.35,0.36,0.1974,0.233,-0.73,-0.8459,-1.5045,0.5326,-0.7356,0.3126,0.132,0.45399999999999996,1.28,0.1718,-0.943,-0.0478,-0.574,0.3395,0.5153,-0.207,-0.9109999999999999,0.285,0.0963,-0.127,-0.698,0.5196,-0.099,-0.0326,-0.639,-0.389,0.061,0.0756,0.914,0.49200000000000005,-0.48,0.907,0.204,-0.02,-1.181,0.365,-1.771,0.083,0.39899999999999997,-1.854,0.455,0.4862,0.042,0.368,1.963,-1.196,0.506,0.1761,0.253,0.342,-0.3413,-0.596,-2.249,-0.254,0.11199999999999999,0.0087,0.5820000000000001,0.31,0.503,0.726,-0.0414,-0.7216,0.63,-1.192,-0.2421,0.445,-0.386,-1.3840000000000001,-0.1577,-0.376,-0.6315,0.2501,-1.255,-1.0070000000000001,-0.491,0.23199999999999998,-0.2532,0.1369,0.0516,-0.2915,-0.32899999999999996,-1.1719,0.736,0.4592,0.052000000000000005,-0.222,0.166,-0.644,-0.17600000000000002,-1.111
09CO019,-0.1407,-0.3,0.3924,-0.04,-0.1796,0.3627,0.621,0.1383,0.35700000000000004,0.1102,-0.929,-1.285,-0.59,0.685,-0.039,0.41100000000000003,-0.603,1.276,1.3419999999999999,-0.4438,0.696,-0.094,-0.0888,0.091,0.6095,0.33399999999999996,-0.679,0.7458,0.706,-0.342,-0.040999999999999995,0.0088,-0.0868,-0.5091,-1.5759999999999998,-0.0526,0.0357,-0.1077,0.3116,-0.245,0.332,0.375,0.4109,-0.1766,-0.442,0.7609999999999999,-2.467,-0.45,0.2327,-1.496,-0.0008,-0.9570000000000001,-0.013999999999999999,0.182,-0.9440000000000001,-0.6533,-0.2,0.5228,-0.065,0.1192,-0.0921,-0.27,-0.946,0.281,0.623,0.3455,0.8640000000000001,0.1536,0.402,-0.2825,-0.0573,0.24,-0.14300000000000002,-1.24,-0.882,-0.488,-0.044000000000000004,-1.281,0.18600000000000003,-0.162,-0.62,-0.094,-1.425,-0.5529999999999999,-1.226,0.2968,-0.001,-0.46,-0.16399999999999998,-0.079,0.3226,-0.833,0.0794,0.2058,-0.0174,-0.376,0.4544,0.0558,-0.2952,-0.17600000000000002
09CO022,0.1209,0.3342,0.3103,-0.446,0.1365,0.0442,1.08,0.584,0.5770000000000001,0.436,-1.018,-1.1803,-0.762,0.491,-0.1747,-0.107,-0.062,-0.5196,-0.65,0.166,-0.447,-0.075,-0.0221,0.1105,-0.2368,0.1907,-0.762,0.1536,-0.1,-0.008,-0.2445,0.2541,-0.3549,-0.77,-1.9569999999999999,0.1706,0.4562,0.1605,0.0186,0.7813,0.1824,0.1659,-0.505,0.564,-0.49,0.1742,-1.125,0.2493,0.039,-1.953,0.616,-0.687,0.263,-0.46299999999999997,0.196,-0.023,0.64,0.08,-0.1272,0.1308,0.759,0.3293,-1.656,-0.98,0.326,-0.642,0.903,-0.0136,-0.10099999999999999,-0.271,0.703,-0.111,0.006,-1.5419999999999998,0.1607,0.648,0.1581,-0.3195,0.2034,-1.787,-0.505,0.25,-0.899,-1.0390000000000001,0.753,-0.0745,0.064,-0.536,-0.292,-0.0654,-0.2002,-0.276,0.6579999999999999,0.302,0.8029999999999999,0.1929,1.1520000000000001,0.1903,0.3153,0.764
11CO005,0.326,0.0577,0.096,-0.4894,0.2365,0.4815,0.4165,0.1488,0.163,-0.040999999999999995,-0.079,0.342,0.39799999999999996,0.2752,-0.016,0.131,-0.028999999999999998,0.642,1.9909999999999999,-0.07400000000000001,-0.201,-0.017,-0.1572,0.018000000000000002,-0.28,0.33399999999999996,-0.3377,0.304,0.1722,0.1772,-0.027000000000000003,0.0337,-0.1645,0.1532,-0.675,0.096,0.2853,0.5173,-0.109,0.067,0.06,0.068,0.2212,0.278,-0.276,0.033,-0.813,0.009000000000000001,0.2325,0.0128,0.308,-0.2398,-0.042,0.019,-0.512,0.022000000000000002,0.27,0.2777,-0.134,-0.445,0.4517,-0.0449,-0.087,0.239,-0.0745,-0.136,0.387,-0.1276,0.2498,-0.19899999999999998,0.4514,-0.635,-0.065,0.033,-0.3643,0.31,-0.23199999999999998,-0.12300000000000001,-0.32,0.223,0.017,0.145,-0.12300000000000001,-0.368,0.2685,-0.17,-0.35700000000000004,-0.18,-0.462,0.182,-0.1972,-0.2522,0.099,0.083,-0.09,-0.054000000000000006,0.72,0.4601,0.2976,-0.040999999999999995
11CO007,0.0509,0.1071,0.541,-0.1694,0.2071,-0.2958,0.821,0.615,0.36200000000000004,0.2522,-0.252,-0.503,-0.5285,0.311,0.0631,-0.0436,-0.3206,0.14300000000000002,0.68,-0.887,0.161,0.012,-0.113,0.2071,0.188,0.0737,-0.735,0.16,1.308,-0.1395,-0.38799999999999996,0.0654,0.6222,-0.048,0.095,-0.023,0.083,0.1727,0.6579999999999999,0.5760000000000001,0.4907,0.2037,0.674,0.885,-0.7070000000000001,0.461,-0.997,0.2362,0.7862,0.044000000000000004,0.45899999999999996,-0.2432,1.005,-0.057,-1.56,-0.612,0.065,1.0643,-0.2447,-0.0735,0.3108,-0.39799999999999996,-0.636,0.37200000000000005,-0.34299999999999997,0.09699999999999999,0.462,1.131,0.331,-0.5625,0.55,0.9690000000000001,-0.0081,-0.531,-0.4283,0.122,0.0786,-0.7269,0.19699999999999998,-0.6629999999999999,-0.2279,-0.313,-0.414,1.4280000000000002,-0.831,0.2263,0.782,-0.446,0.2727,-0.0246,-0.4263,-1.115,-0.042,0.2842,0.2241,0.2936,-0.3329,-0.193,-0.067,-1.239
